txn_id,txn_day,merchant_id,amount,card_type,payment_method,country,device_id
t_0034902,177,m_022,224.76,,mastercard,GB,d_24028
t_0034915,177,m_032,280.44,,wallet,US,d_23058
t_0034973,177,m_031,31.37,,mastercard,US,d_8891
t_0035023,177,m_039,122.24,,wallet,US,d_11405
t_0035517,177,m_014,8.49,,mastercard,US,d_11965
t_0036211,177,m_026,14.0,,mastercard,DE,d_6997
t_0036212,177,m_028,54.55,,amex,BR,
t_0036955,177,m_026,19.49,,visa,DE,d_19968
t_0037067,177,m_018,181.7,,mastercard,US,d_16207
t_0037219,177,m_005,59.64,,amex,US,d_17215
t_0037263,177,m_005,10.13,,mastercard,CA,d_2131
t_0037493,177,m_008,151.44,,amex,US,d_24412
t_0037579,177,m_003,18.09,,wallet,US,d_2364
t_0037643,177,m_033,36.89,,mastercard,BR,d_17132
t_0038203,177,m_021,262.03,,amex,US,d_1818
t_0038332,177,m_016,160.11,,visa,GB,d_10367
t_0038481,177,m_013,20.45,,wallet,US,d_7818
t_0038926,177,m_024,9.86,,wallet,CA,d_9429
t_0038990,177,m_003,90.96,,visa,BR,d_4802
t_0039101,177,m_024,38.52,,visa,CA,d_22854
t_0039114,177,m_000,90.87,,amex,CA,d_21744
t_0039303,177,m_019,24.48,,wallet,BR,d_5263
t_0039578,177,m_019,45.87,,wallet,GB,d_1256
t_0039708,177,m_013,41.33,,wallet,BR,d_546
t_0039922,177,m_016,34.22,,mastercard,DE,d_135
t_0040618,177,m_005,17.06,,wallet,DE,d_13478
t_0040682,177,m_036,31.56,,wallet,CA,
t_0040685,177,m_034,34.81,,mastercard,BR,d_22131
t_0040694,177,m_012,13.58,,amex,GB,d_4580
t_0040774,177,m_022,20.8,,wallet,US,d_5116
t_0040794,177,m_003,25.97,,mastercard,CA,d_12213
t_0040835,177,m_039,144.38,,visa,US,d_14693
t_0040929,177,m_013,50.82,,wallet,GB,d_163
t_0040978,177,m_032,9.59,,visa,GB,d_5430
t_0041027,177,m_029,28.5,,visa,GB,d_4228
t_0041220,177,m_027,148.42,,amex,US,d_19845
t_0041299,177,m_028,28.6,,mastercard,US,d_5885
t_0041363,177,m_027,134.39,,wallet,CA,d_12757
t_0041470,177,m_020,26.49,,amex,DE,d_3017
t_0041495,177,m_000,18.95,,amex,US,d_3381
t_0041629,177,m_019,4.43,,wallet,BR,d_7693
t_0041769,177,m_022,39.15,,amex,GB,d_12726
t_0042369,177,m_033,3.88,,visa,CA,d_20914
t_0042426,177,m_020,23.82,,wallet,US,d_3102
t_0042733,177,m_030,29.23,,amex,US,d_19191
t_0042773,177,m_000,12.23,,mastercard,CA,d_11631
t_0043566,177,m_035,18.83,,visa,BR,d_11673
t_0043993,177,m_014,14.58,,mastercard,GB,d_3873
t_0044496,177,m_020,66.21,,mastercard,BR,d_17124
t_0044624,177,m_010,100.79,,mastercard,GB,d_17191
t_0044735,177,m_001,28.52,,mastercard,BR,d_8812
t_0044999,177,m_021,118.44,,visa,CA,d_13726
t_0046680,177,m_010,29.83,,mastercard,CA,d_1402
t_0047055,177,m_035,14.33,,amex,US,d_11736
t_0047272,177,m_027,36.88,,mastercard,US,d_19019
t_0047390,177,m_004,116.21,,wallet,US,d_2882
t_0047539,177,m_014,8.82,,mastercard,GB,d_8878
t_0047656,177,m_024,19.86,,wallet,US,d_17553
t_0047960,177,m_005,98.87,,amex,BR,d_7841
t_0048250,177,m_028,54.79,,amex,US,d_7815
t_0048457,177,m_000,271.83,,wallet,US,d_12650
t_0048755,177,m_029,160.53,,amex,DE,d_20609
t_0048765,177,m_038,37.55,,wallet,GB,d_10887
t_0048885,177,m_020,66.31,,mastercard,US,d_11319
t_0048950,177,m_020,21.19,,amex,US,d_12765
t_0049116,177,m_025,17.9,,wallet,GB,d_5376
t_0049440,177,m_034,39.68,,wallet,DE,d_19265
t_0049534,177,m_000,35.42,,visa,GB,d_5599
t_0049777,177,m_008,4.79,,wallet,US,d_14348
t_0049796,177,m_009,48.68,,amex,GB,d_19226
t_0049858,177,m_018,17.92,,amex,GB,d_18142
t_0049955,177,m_030,271.38,,amex,BR,d_9263
t_0050019,177,m_027,157.96,,mastercard,CA,d_3893
t_0050038,177,m_028,26.12,,visa,US,d_21800
t_0050107,177,m_007,169.89,,visa,GB,d_17111
t_0050294,177,m_029,50.12,,amex,US,d_6048
t_0050339,177,m_005,5.78,,mastercard,GB,d_15675
t_0050373,177,m_035,44.98,,wallet,US,d_8
t_0050614,177,m_015,93.98,,visa,GB,d_18116
t_0050815,177,m_009,6.46,,amex,BR,d_7702
t_0050867,177,m_036,22.98,,wallet,US,d_12863
t_0051649,177,m_003,141.24,,mastercard,DE,d_23999
t_0051729,177,m_008,22.18,,wallet,GB,d_16736
t_0051824,177,m_017,1.04,,amex,GB,d_13521
t_0051977,177,m_005,26.2,,amex,BR,d_14958
t_0052439,177,m_014,32.97,,visa,DE,d_7149
t_0052445,177,m_019,52.39,,visa,GB,d_15360
t_0052466,177,m_027,5.31,,visa,BR,d_21349
t_0052736,177,m_015,47.93,,wallet,GB,d_15644
t_0052865,177,m_021,30.71,,mastercard,US,d_14575
t_0052991,177,m_029,26.67,,amex,GB,d_14261
t_0053172,177,m_037,54.38,,wallet,US,d_17699
t_0054117,177,m_036,33.58,,amex,DE,d_7551
t_0054237,177,m_000,90.6,,wallet,US,d_22608
t_0054262,177,m_018,58.56,,visa,US,d_4276
t_0054545,177,m_000,82.85,,amex,DE,d_6997
t_0054552,177,m_019,32.63,,mastercard,BR,d_18448
t_0054608,177,m_000,22.49,,mastercard,GB,d_10516
t_0054825,177,m_011,49.31,,amex,GB,d_11529
t_0055092,177,m_000,79.11,,visa,BR,d_24677
t_0055162,177,m_009,67.48,,visa,BR,d_18774
t_0055262,177,m_031,22.46,,amex,US,d_680
t_0055323,177,m_016,58.9,,visa,GB,d_14758
t_0055335,177,m_012,197.86,,visa,US,d_23156
t_0055504,177,m_032,32.31,,visa,US,d_12316
t_0055709,177,m_021,13.41,,wallet,GB,d_12485
t_0055734,177,m_031,57.98,,mastercard,DE,d_11898
t_0055736,177,m_001,30.53,,visa,BR,d_7809
t_0055936,177,m_014,23.84,,mastercard,BR,d_4831
t_0056297,177,m_030,36.34,,mastercard,DE,d_2368
t_0056767,177,m_030,19.74,,wallet,BR,d_18757
t_0056810,177,m_000,9.33,,mastercard,DE,d_17880
t_0057022,177,m_009,343.54,,wallet,US,d_19538
t_0057419,177,m_003,38.95,,visa,DE,d_8364
t_0057481,177,m_001,80.76,,wallet,CA,d_23109
t_0057488,177,m_015,61.75,,wallet,US,d_4494
t_0057806,177,m_025,25.08,,wallet,CA,d_4368
t_0057965,177,m_008,163.68,,visa,BR,d_7567
t_0058424,177,m_022,143.36,,mastercard,DE,d_1647
t_0058453,177,m_030,41.08,,amex,US,d_19788
t_0058699,177,m_034,28.05,,wallet,US,d_14271
t_0058764,177,m_000,53.48,,mastercard,BR,d_19153
t_0058900,177,m_020,26.26,,wallet,US,d_5261
t_0058960,177,m_015,28.12,,wallet,CA,d_10565
t_0058980,177,m_032,6.75,,visa,GB,d_20851
t_0059228,177,m_000,97.94,,mastercard,US,d_24595
t_0059498,177,m_030,26.1,,mastercard,BR,
t_0059535,177,m_020,11.05,,amex,GB,d_13963
t_0059919,177,m_013,20.89,,mastercard,BR,
t_0000152,178,m_011,164.97,,visa,GB,d_11149
t_0000164,178,m_007,106.86,,visa,GB,d_23693
t_0000335,178,m_005,13.09,,amex,GB,d_6094
t_0000940,178,m_028,28.43,,mastercard,DE,d_15067
t_0000945,178,m_039,7.91,,visa,US,d_12912
t_0000982,178,m_026,99.92,,amex,US,d_7544
t_0000984,178,m_000,18.02,,amex,BR,d_22739
t_0001728,178,m_000,95.39,,mastercard,US,d_8058
t_0001759,178,m_038,7.52,,wallet,US,d_20826
t_0001879,178,m_036,27.0,,wallet,US,d_18267
t_0001985,178,m_020,5.21,,mastercard,US,d_19626
t_0002809,178,m_030,45.74,,visa,CA,d_8217
t_0003266,178,m_033,174.27,,amex,BR,d_1881
t_0003305,178,m_000,140.99,,mastercard,BR,d_8483
t_0003352,178,m_025,37.78,,wallet,US,d_21690
t_0003425,178,m_030,145.94,,mastercard,BR,d_2130
t_0004335,178,m_022,36.24,,amex,US,d_20000
t_0004417,178,m_032,95.76,,visa,US,d_10302
t_0004601,178,m_019,201.17,,wallet,US,d_12389
t_0004684,178,m_000,6.96,,visa,BR,d_17351
t_0004769,178,m_009,39.31,,mastercard,DE,d_16000
t_0005340,178,m_023,20.48,,wallet,US,
t_0005350,178,m_037,9.01,,visa,GB,d_12545
t_0005727,178,m_010,37.8,,wallet,CA,d_11723
t_0006063,178,m_026,51.4,,mastercard,BR,d_15437
t_0006113,178,m_000,6.87,,amex,CA,d_12431
t_0006126,178,m_011,12.85,,amex,GB,
t_0006773,178,m_000,51.79,,amex,DE,
t_0006803,178,m_007,97.45,,mastercard,DE,d_20782
t_0007014,178,m_000,26.73,,amex,DE,
t_0007034,178,m_001,85.27,,amex,US,d_6437
t_0007581,178,m_023,41.88,,visa,DE,
t_0007990,178,m_020,18.68,,visa,DE,d_16112
t_0008036,178,m_027,7.69,,amex,US,d_10374
t_0008273,178,m_030,120.41,,wallet,GB,d_14978
t_0008311,178,m_037,101.06,,amex,US,
t_0008795,178,m_021,14.88,,visa,US,d_6803
t_0008825,178,m_039,277.26,,wallet,BR,d_20535
t_0008851,178,m_006,74.4,,wallet,BR,d_3804
t_0009149,178,m_010,32.07,,amex,BR,d_5804
t_0009175,178,m_000,101.25,,visa,US,d_9775
t_0009307,178,m_026,62.35,,mastercard,US,d_10631
t_0009379,178,m_002,390.94,,visa,CA,d_12320
t_0009583,178,m_025,25.95,,visa,US,d_14048
t_0009633,178,m_012,23.97,,wallet,GB,d_3229
t_0009833,178,m_000,40.21,,visa,US,d_15951
t_0010233,178,m_010,67.83,,mastercard,GB,d_4030
t_0010595,178,m_019,26.41,,mastercard,US,d_23776
t_0010897,178,m_021,94.07,,amex,US,d_3300
t_0011130,178,m_034,87.54,,amex,CA,d_17159
t_0011222,178,m_001,522.38,,visa,GB,d_2740
t_0011294,178,m_018,119.47,,wallet,GB,d_15463
t_0011700,178,m_024,2.02,,mastercard,CA,d_8911
t_0011721,178,m_030,34.41,,wallet,US,d_21023
t_0011959,178,m_037,75.96,,wallet,DE,d_18579
t_0012040,178,m_022,4.75,,mastercard,CA,d_1779
t_0012141,178,m_020,79.15,,visa,US,d_21125
t_0012482,178,m_003,292.9,,visa,US,d_8348
t_0012924,178,m_000,14.79,,wallet,US,d_15597
t_0013176,178,m_020,82.83,,visa,US,d_11810
t_0013381,178,m_000,55.02,,amex,US,d_4491
t_0013642,178,m_020,11.17,,amex,US,d_12582
t_0013657,178,m_025,40.52,,amex,DE,d_15963
t_0013686,178,m_028,7.12,,visa,BR,d_6384
t_0013741,178,m_000,68.53,,wallet,US,d_13068
t_0013752,178,m_039,61.54,,visa,DE,d_18800
t_0014186,178,m_000,12.48,,mastercard,US,d_15115
t_0014599,178,m_027,20.52,,amex,US,d_196
t_0014613,178,m_028,85.42,,mastercard,US,d_23189
t_0014635,178,m_021,39.29,,mastercard,DE,d_4656
t_0014678,178,m_024,40.36,,amex,DE,d_19627
t_0014756,178,m_000,41.05,,amex,GB,d_346
t_0015151,178,m_033,15.06,,mastercard,GB,d_22614
t_0015274,178,m_005,8.72,,wallet,DE,d_21295
t_0015279,178,m_037,44.48,,mastercard,US,
t_0015282,178,m_005,45.27,,visa,CA,d_13979
t_0015468,178,m_000,46.31,,wallet,US,
t_0015796,178,m_000,114.79,,mastercard,DE,
t_0015854,178,m_012,10.84,,wallet,CA,d_3471
t_0016100,178,m_034,167.41,,amex,GB,d_19736
t_0016148,178,m_003,58.38,,wallet,GB,d_21483
t_0016186,178,m_018,71.56,,visa,GB,d_3005
t_0016212,178,m_024,29.23,,amex,US,d_11882
t_0016252,178,m_002,57.36,,mastercard,CA,d_19184
t_0016355,178,m_012,2.09,,visa,US,d_15652
t_0016573,178,m_038,113.71,,wallet,US,d_11501
t_0016907,178,m_037,10.25,,mastercard,DE,d_4297
t_0017604,178,m_000,52.03,,amex,CA,d_4288
t_0017720,178,m_007,12.62,,wallet,DE,d_8106
t_0017928,178,m_007,43.93,,visa,GB,d_11492
t_0017959,178,m_012,323.85,,mastercard,US,d_20550
t_0018531,178,m_038,18.74,,mastercard,DE,d_5060
t_0018537,178,m_000,21.62,,visa,US,d_2517
t_0018623,178,m_013,39.14,,mastercard,GB,d_23525
t_0018645,178,m_024,48.39,,mastercard,US,d_9523
t_0019013,178,m_027,7.38,,mastercard,DE,d_9730
t_0019034,178,m_021,31.28,,wallet,BR,d_21208
t_0019057,178,m_039,25.52,,amex,CA,d_13780
t_0019176,178,m_028,101.13,,wallet,CA,d_17077
t_0019552,178,m_000,469.19,,mastercard,BR,d_2841
t_0019655,178,m_034,24.33,,visa,DE,d_7232
t_0019705,178,m_022,44.33,,wallet,US,d_12241
t_0019993,178,m_006,65.75,,mastercard,DE,d_13881
t_0020223,178,m_000,748.69,,amex,US,d_589
t_0020442,178,m_021,490.5,,amex,GB,d_21371
t_0020483,178,m_014,247.51,,wallet,US,d_17372
t_0020669,178,m_018,60.7,,visa,DE,d_16322
t_0020698,178,m_024,22.88,,mastercard,US,d_14862
t_0020915,178,m_005,25.85,,amex,US,d_13525
t_0021757,178,m_035,44.12,,amex,US,d_16950
t_0021876,178,m_015,13.08,,wallet,BR,d_23105
t_0021916,178,m_022,54.29,,visa,US,d_10021
t_0021991,178,m_032,43.6,,amex,US,d_21844
t_0022022,178,m_027,78.58,,mastercard,CA,d_13154
t_0022108,178,m_019,115.52,,mastercard,US,d_14622
t_0022178,178,m_007,4.07,,wallet,US,d_24073
t_0022380,178,m_021,7.03,,mastercard,GB,d_20703
t_0022593,178,m_002,9.77,,wallet,GB,d_5964
t_0022852,178,m_026,79.0,,wallet,US,d_16005
t_0023269,178,m_025,4.76,,visa,US,d_2436
t_0023391,178,m_011,19.56,,visa,US,d_16927
t_0023841,178,m_000,74.1,,amex,DE,d_879
t_0024264,178,m_012,17.37,,wallet,GB,d_5699
t_0024370,178,m_000,180.16,,visa,GB,d_17825
t_0024404,178,m_028,261.43,,visa,US,d_14975
t_0024687,178,m_014,45.78,,mastercard,GB,d_12601
t_0024716,178,m_006,131.49,,visa,DE,d_22281
t_0024798,178,m_029,8.14,,visa,US,d_7285
t_0024926,178,m_027,111.34,,visa,BR,d_13332
t_0025148,178,m_017,35.74,,visa,BR,d_22801
t_0025228,178,m_015,21.74,,mastercard,US,d_2655
t_0025341,178,m_024,35.61,,mastercard,BR,d_15108
t_0025583,178,m_000,97.67,,wallet,CA,d_5735
t_0025669,178,m_030,51.15,,wallet,US,d_2138
t_0025728,178,m_037,4.58,,amex,US,d_24363
t_0025822,178,m_000,101.56,,mastercard,DE,d_1563
t_0026289,178,m_000,18.6,,amex,CA,d_11739
t_0026639,178,m_000,19.59,,visa,BR,d_22487
t_0027008,178,m_036,24.17,,visa,CA,
t_0027386,178,m_013,63.74,,amex,GB,d_8889
t_0027423,178,m_025,23.89,,visa,US,d_1287
t_0027627,178,m_025,220.38,,mastercard,US,d_6560
t_0027667,178,m_013,27.76,,mastercard,CA,d_23219
t_0027850,178,m_024,13.44,,visa,GB,d_16219
t_0028498,178,m_023,11.75,,wallet,US,d_2228
t_0028636,178,m_021,25.51,,amex,GB,d_12138
t_0028644,178,m_032,10.02,,mastercard,US,d_24392
t_0028827,178,m_030,29.03,,visa,US,d_20445
t_0029014,178,m_000,17.04,,visa,GB,d_6900
t_0029020,178,m_014,94.56,,amex,DE,d_8676
t_0029060,178,m_029,1.59,,visa,CA,
t_0029139,178,m_020,132.24,,mastercard,BR,d_14377
t_0029148,178,m_030,17.83,,amex,BR,d_12846
t_0029149,178,m_000,11.65,,mastercard,US,d_14399
t_0029305,178,m_007,27.16,,wallet,US,d_21402
t_0029459,178,m_000,11.31,,wallet,US,d_17103
t_0030091,178,m_009,88.32,,visa,US,
t_0030276,178,m_006,26.23,,amex,DE,d_13552
t_0031605,178,m_022,42.07,,wallet,US,d_12102
t_0031713,178,m_000,13.47,,wallet,GB,d_12013
t_0031820,178,m_019,76.76,,visa,CA,d_12180
t_0031950,178,m_021,46.19,,wallet,US,d_15038
t_0031976,178,m_006,13.68,,wallet,US,d_9630
t_0032253,178,m_039,144.72,,amex,BR,d_6791
t_0032284,178,m_000,100.44,,visa,US,d_12363
t_0032320,178,m_003,32.98,,amex,US,d_18426
t_0032373,178,m_034,152.6,,wallet,US,d_614
t_0032605,178,m_003,97.62,,wallet,GB,d_2500
t_0032757,178,m_030,37.67,,wallet,BR,d_4920
t_0033183,178,m_020,8.07,,amex,DE,d_4943
t_0033636,178,m_010,80.17,,visa,US,d_11334
t_0034588,178,m_000,49.91,,wallet,GB,d_6600
t_0034595,178,m_031,137.01,,amex,US,d_18280
t_0035031,178,m_014,15.9,,amex,US,d_15182
t_0035120,178,m_000,20.89,,visa,CA,
t_0035654,178,m_016,7.88,,mastercard,BR,d_4508
t_0035671,178,m_006,46.38,,wallet,DE,d_10901
t_0035746,178,m_008,7.33,,visa,US,d_11799
t_0035999,178,m_000,14.51,,wallet,GB,d_6045
t_0036007,178,m_027,8.81,,visa,CA,d_18061
t_0036124,178,m_001,60.52,,visa,CA,d_6298
t_0036181,178,m_021,9.47,,amex,DE,d_12272
t_0036356,178,m_003,3.21,,wallet,BR,d_9162
t_0036462,178,m_006,405.53,,wallet,US,d_10649
t_0036472,178,m_037,48.79,,wallet,GB,d_1349
t_0036486,178,m_019,80.31,,mastercard,US,d_14320
t_0036500,178,m_017,6.13,,amex,US,d_18564
t_0036650,178,m_039,20.51,,visa,DE,d_21958
t_0037103,178,m_000,16.21,,visa,US,d_6154
t_0037226,178,m_002,281.57,,wallet,BR,d_5111
t_0037469,178,m_001,61.05,,amex,GB,d_10416
t_0037494,178,m_037,36.75,,mastercard,US,d_13708
t_0037513,178,m_014,5.53,,mastercard,US,d_12606
t_0037576,178,m_014,17.16,,mastercard,US,
t_0037652,178,m_037,34.3,,mastercard,US,d_434
t_0038114,178,m_028,17.55,,amex,US,d_8983
t_0038294,178,m_016,7.62,,visa,US,d_14383
t_0038358,178,m_035,60.43,,mastercard,US,d_20151
t_0038492,178,m_024,54.03,,visa,US,d_22579
t_0038519,178,m_034,50.19,,mastercard,US,d_3874
t_0038539,178,m_024,24.2,,amex,CA,d_16751
t_0038896,178,m_032,41.07,,wallet,US,d_19946
t_0039119,178,m_000,3.62,,mastercard,GB,d_13861
t_0039251,178,m_038,54.62,,wallet,US,d_23400
t_0039427,178,m_000,41.25,,mastercard,US,d_13531
t_0039458,178,m_002,19.16,,visa,GB,d_3837
t_0040276,178,m_013,12.47,,amex,GB,d_18317
t_0040296,178,m_028,66.14,,amex,BR,d_18049
t_0040367,178,m_026,8.09,,amex,US,d_15356
t_0040781,178,m_025,195.4,,visa,GB,d_22505
t_0040922,178,m_017,4.61,,wallet,GB,d_677
t_0041095,178,m_000,186.81,,mastercard,US,d_11502
t_0041469,178,m_013,36.03,,amex,DE,d_4798
t_0041550,178,m_028,32.79,,visa,US,
t_0041592,178,m_000,6.66,,amex,DE,d_8559
t_0041938,178,m_017,11.92,,amex,GB,d_2051
t_0042027,178,m_021,7.81,,amex,US,d_10596
t_0042171,178,m_030,21.45,,amex,US,d_4359
t_0042217,178,m_015,26.87,,visa,US,d_11351
t_0042656,178,m_027,14.02,,amex,GB,d_24684
t_0042765,178,m_011,19.42,,mastercard,US,d_10367
t_0043046,178,m_000,25.15,,amex,GB,d_3642
t_0043219,178,m_020,89.36,,wallet,DE,d_20525
t_0043576,178,m_024,67.89,,amex,DE,d_17923
t_0043675,178,m_017,37.13,,wallet,US,d_16864
t_0043799,178,m_037,60.0,,amex,US,d_6833
t_0044137,178,m_027,6.58,,visa,GB,d_14841
t_0044410,178,m_037,115.91,,mastercard,US,d_15266
t_0044680,178,m_003,38.32,,wallet,GB,d_7790
t_0044862,178,m_016,39.23,,wallet,DE,
t_0045131,178,m_006,25.92,,mastercard,US,d_13431
t_0045727,178,m_036,3.92,,wallet,BR,d_16989
t_0046260,178,m_039,28.72,,amex,CA,d_15219
t_0046283,178,m_000,12.77,,visa,BR,d_6942
t_0046372,178,m_033,61.76,,wallet,GB,d_14592
t_0047217,178,m_036,62.99,,amex,US,d_5847
t_0047274,178,m_033,42.92,,visa,US,d_11996
t_0047289,178,m_035,25.56,,wallet,CA,d_24352
t_0047312,178,m_021,4.24,,visa,US,d_8145
t_0047939,178,m_006,20.53,,amex,US,d_16448
t_0048238,178,m_037,28.01,,mastercard,GB,d_13972
t_0048350,178,m_031,37.69,,mastercard,US,d_12939
t_0048792,178,m_037,1.19,,mastercard,US,d_13869
t_0048881,178,m_000,17.22,,visa,US,d_9662
t_0048888,178,m_026,20.02,,wallet,GB,d_23443
t_0048892,178,m_030,25.31,,amex,US,d_16025
t_0049047,178,m_000,31.56,,wallet,US,d_10647
t_0049144,178,m_010,10.87,,mastercard,US,d_12590
t_0049232,178,m_000,37.47,,visa,BR,d_21603
t_0049362,178,m_033,148.18,,wallet,BR,d_1464
t_0049506,178,m_012,23.91,,visa,US,
t_0049633,178,m_000,67.34,,visa,BR,d_7128
t_0049745,178,m_009,78.43,,mastercard,US,d_14435
t_0049854,178,m_023,29.36,,mastercard,DE,d_22199
t_0050044,178,m_007,21.07,,wallet,GB,d_23474
t_0050060,178,m_027,210.05,,amex,US,d_3776
t_0050109,178,m_018,82.31,,wallet,GB,d_474
t_0050177,178,m_000,12.49,,mastercard,GB,d_8769
t_0050223,178,m_000,144.33,,amex,US,d_12697
t_0050593,178,m_013,16.82,,visa,US,d_18378
t_0050918,178,m_006,70.2,,mastercard,BR,d_12629
t_0051357,178,m_039,22.47,,wallet,US,d_23829
t_0051670,178,m_000,31.55,,visa,GB,d_7011
t_0051704,178,m_008,40.24,,mastercard,BR,d_486
t_0051937,178,m_024,214.86,,amex,BR,d_14859
t_0051939,178,m_023,46.56,,wallet,US,d_1624
t_0051988,178,m_015,127.04,,amex,CA,d_10542
t_0052018,178,m_021,24.0,,mastercard,GB,d_1473
t_0052198,178,m_006,5.6,,mastercard,US,d_19802
t_0052209,178,m_000,40.9,,visa,GB,d_14358
t_0052218,178,m_038,234.72,,mastercard,US,d_24957
t_0052635,178,m_007,158.49,,wallet,CA,d_13384
t_0052833,178,m_017,13.46,,amex,US,d_11767
t_0052849,178,m_036,38.73,,wallet,US,d_254
t_0053117,178,m_001,123.21,,visa,GB,d_15110
t_0053227,178,m_002,106.4,,mastercard,US,d_7404
t_0053297,178,m_012,192.48,,wallet,GB,d_12927
t_0053448,178,m_008,21.98,,mastercard,US,d_6213
t_0053478,178,m_027,12.27,,wallet,CA,d_17529
t_0053599,178,m_017,56.46,,amex,CA,d_6468
t_0053698,178,m_037,24.72,,wallet,CA,d_15650
t_0053877,178,m_023,84.28,,mastercard,US,d_17337
t_0054226,178,m_003,9.53,,mastercard,DE,d_21931
t_0054305,178,m_000,52.33,,wallet,US,d_5588
t_0054367,178,m_037,75.05,,wallet,DE,d_9832
t_0054404,178,m_018,98.82,,visa,US,d_19189
t_0054476,178,m_000,11.51,,wallet,DE,d_9352
t_0054592,178,m_039,8.74,,mastercard,US,d_23485
t_0054912,178,m_039,88.47,,amex,CA,d_18630
t_0055199,178,m_023,58.48,,mastercard,US,d_2414
t_0055391,178,m_011,198.23,,wallet,US,d_5820
t_0055565,178,m_033,7.15,,visa,US,d_9835
t_0055622,178,m_008,2.52,,amex,DE,d_176
t_0055855,178,m_001,93.06,,amex,CA,d_11107
t_0055975,178,m_009,29.65,,mastercard,DE,d_23874
t_0056143,178,m_022,33.31,,visa,US,d_23044
t_0056304,178,m_013,6.54,,wallet,US,d_20122
t_0056421,178,m_015,56.35,,amex,US,d_21381
t_0056428,178,m_000,74.04,,wallet,DE,d_2680
t_0056450,178,m_031,7.89,,visa,BR,d_7890
t_0056451,178,m_000,15.1,,mastercard,US,d_7206
t_0056743,178,m_003,10.81,,wallet,GB,d_5058
t_0056984,178,m_018,46.27,,mastercard,CA,d_14906
t_0057071,178,m_015,75.51,,wallet,US,d_6668
t_0057610,178,m_024,10.58,,visa,BR,d_3632
t_0058322,178,m_034,86.01,,wallet,US,d_19971
t_0058605,178,m_031,76.64,,mastercard,US,d_6995
t_0058853,178,m_024,11.62,,amex,BR,d_1474
t_0058948,178,m_009,118.72,,wallet,CA,d_15941
t_0059160,178,m_029,12.97,,mastercard,US,d_1019
t_0059493,178,m_031,30.18,,visa,GB,d_15328
t_0059929,178,m_007,97.2,,wallet,CA,d_8947
t_0000191,179,m_020,37.56,,mastercard,GB,d_1488
t_0000249,179,m_002,44.22,,mastercard,CA,d_24584
t_0000820,179,m_010,86.14,,visa,US,d_2444
t_0000949,179,m_020,277.53,,mastercard,BR,d_6831
t_0000979,179,m_000,111.93,,mastercard,DE,d_7000
t_0001584,179,m_000,41.46,,amex,US,d_6923
t_0001657,179,m_028,45.77,,visa,DE,d_21321
t_0001695,179,m_005,79.81,,visa,DE,d_12629
t_0002173,179,m_000,12.84,,wallet,US,d_4441
t_0002368,179,m_000,17.9,,visa,BR,d_18792
t_0002489,179,m_034,11.39,,mastercard,CA,d_13653
t_0003321,179,m_036,3.98,,visa,US,d_4323
t_0003693,179,m_039,51.26,,visa,GB,d_10451
t_0003790,179,m_000,5.34,,mastercard,US,d_4371
t_0003912,179,m_000,31.71,,wallet,DE,d_7278
t_0003973,179,m_014,182.13,,wallet,BR,d_787
t_0004070,179,m_024,9.6,,visa,CA,d_14672
t_0004159,179,m_037,7.38,,wallet,CA,d_5360
t_0004599,179,m_003,60.06,,visa,GB,d_23202
t_0004803,179,m_006,2.12,,mastercard,BR,d_7995
t_0005025,179,m_002,3.42,,visa,CA,d_13113
t_0005125,179,m_000,247.78,,amex,DE,d_7809
t_0005151,179,m_012,71.99,,wallet,DE,d_15542
t_0005239,179,m_029,5.89,,wallet,BR,d_11891
t_0005367,179,m_024,47.5,,visa,US,d_6539
t_0005527,179,m_027,114.01,,amex,GB,d_7293
t_0005637,179,m_010,36.02,,wallet,BR,d_3430
t_0005645,179,m_038,17.13,,mastercard,US,d_20252
t_0005731,179,m_008,8.73,,amex,DE,d_561
t_0006059,179,m_008,10.92,,mastercard,US,d_18213
t_0006349,179,m_000,17.75,,visa,GB,d_5548
t_0006705,179,m_000,50.05,,amex,BR,d_3728
t_0006893,179,m_025,108.01,,mastercard,GB,d_1367
t_0007021,179,m_024,462.14,,mastercard,DE,d_21754
t_0007232,179,m_003,73.54,,amex,DE,d_488
t_0007855,179,m_010,68.14,,mastercard,BR,d_21909
t_0008113,179,m_032,7.66,,visa,GB,d_12925
t_0008157,179,m_013,3.55,,mastercard,US,d_6225
t_0008184,179,m_023,23.92,,mastercard,DE,d_23194
t_0008215,179,m_007,8.9,,wallet,GB,d_7883
t_0008368,179,m_009,8.63,,amex,GB,d_21842
t_0008584,179,m_036,5.79,,visa,CA,d_17720
t_0008669,179,m_029,275.05,,wallet,US,d_15532
t_0008707,179,m_018,32.68,,mastercard,DE,d_13474
t_0009177,179,m_006,29.16,,wallet,US,d_430
t_0009325,179,m_003,42.08,,amex,CA,d_17560
t_0009334,179,m_013,20.02,,mastercard,CA,d_17991
t_0009956,179,m_017,140.85,,mastercard,DE,d_13271
t_0010346,179,m_002,15.89,,mastercard,CA,d_1363
t_0010429,179,m_021,15.37,,wallet,DE,d_20917
t_0010455,179,m_038,34.45,,mastercard,US,d_13508
t_0010715,179,m_014,6.79,,amex,US,d_17759
t_0010796,179,m_015,5.7,,wallet,US,d_8253
t_0011042,179,m_036,29.12,,amex,US,d_20566
